state,zip,store_id,store_address,county,geo,whole_milk,milk_2pct,milk_1pct,milk_fatfree,pct_black,pct_white,pct_hisp,median_income,population,class_I_diff_cwt
ND,58201,1545,2551 32nd Ave S,Grand Forks,rural,3.95,,,,4.4,82.2,4.3,65498.0,42353,2.3
ND,58203,5806,5755 Gateway Drive,Grand Forks,rural,3.95,3.83,3.81,3.69,3.6,78.5,6.2,54692.0,16280,2.3
ND,58301,1695,"1424 Hwy 2 E, Devils Lake, ND 58301",Benson,rural,3.95,3.83,3.81,3.69,0.6,81.0,2.7,58272.0,10190,2.3
ND,58318,4569,"912 11th St E, Bottineau, ND 58318",Bottineau,rural,3.95,3.83,3.81,3.69,0.8,88.3,0.6,79830.0,3874,2.3
ND,58401,1649,"921 25th St Sw, Jamestown, ND 58401",Stutsman,rural,3.95,3.83,3.81,3.69,2.1,90.5,2.9,57278.0,17410,2.4
ND,58503,3648,1400 Skyline Blvd,Burleigh,rural,3.95,3.83,3.81,3.69,1.2,89.8,1.6,101618.0,36944,2.4
ND,58504,1534,2717 Rock Island Pl,Burleigh,rural,3.95,3.83,3.81,3.69,0.8,85.7,3.9,79652.0,29545,2.4
ND,58554,2033,"1000 Old Red Trl Nw, Mandan, ND 58554",Morton,rural,3.95,3.83,3.81,3.69,1.5,87.0,4.6,83542.0,28814,2.4
ND,58601,1567,"2456 3rd Ave W, Dickinson, ND 58601",Dunn,rural,3.95,3.83,3.81,3.69,2.6,85.6,6.9,78864.0,29309,2.4
ND,58701,1636,"3900 S Broadway, Minot, ND 58701",Ward,rural,3.95,3.83,3.81,3.69,2.5,82.4,5.0,74753.0,32855,2.3
ND,58801,1565,"4001 2nd Ave W, Williston, ND 58801",Williams,rural,3.95,3.83,3.81,3.69,6.0,75.4,10.3,85913.0,33579,2.3
NE,68008,4568,"1882 Holly St, Blair, NE 68008",Washington,rural,3.48,3.48,3.48,3.48,0.7,95.3,1.8,87196.0,12662,2.6
NE,68025,776,"3010 E 23rd St, Fremont, NE 68025",Dodge,rural,2.92,2.92,2.92,2.92,0.6,79.4,16.2,65775.0,31304,2.6
NE,68028,4600,"11350 Wickersham Blvd, Gretna, NE 68028",Sarpy,rural,3.02,3.02,3.02,3.02,0.1,92.0,3.8,139955.0,17155,2.7
NE,68104,3151,5018 Ames Ave,Douglas,urban,3.02,3.02,3.02,3.02,24.1,48.3,7.8,56480.0,37834,2.7
NE,68116,5141,16960 W Maple Rd,Douglas,urban,3.02,3.02,3.02,3.02,4.9,79.7,5.6,115159.0,33936,2.7
NE,68117,3172,5051 L St,Douglas,urban,3.02,3.02,3.02,3.02,0.6,53.9,42.5,71196.0,8678,2.7
NE,68123,3154|2847,2109 Towne Center Dr,Sarpy,urban,3.02,3.02,3.02,3.02,5.7,71.6,11.3,90019.0,33758,2.7
NE,68124,4358,1606 S 72nd St,Douglas,urban,3.02,3.02,3.02,3.02,4.8,82.7,7.1,96759.0,15187,2.7
NE,68128,3173,"9460 Giles Rd, La Vista, NE 68128",Sarpy,urban,3.02,3.02,3.02,3.02,4.7,79.3,10.4,80488.0,19022,2.7
NE,68130,3267,18201 Wright St,Douglas,urban,3.02,3.02,3.02,3.02,1.3,84.5,5.3,127602.0,21444,2.7
NE,68131,4139,360 North Saddlecreek Road,Douglas,urban,3.02,3.02,3.02,3.02,16.3,62.4,11.4,46172.0,12891,2.7
NE,68133,1671,"8525 S 71st Plz, Papillion, NE 68133",Sarpy,rural,3.02,,,,2.6,82.0,8.7,122533.0,13468,2.7
NE,68134,3152|1637,2451 North 90th Street,Douglas,urban,3.02,3.02,3.02,3.02,15.0,69.1,8.9,64096.0,29580,2.7
NE,68135,3153,6710 S 167th St,Douglas,urban,3.02,3.02,3.02,3.02,2.1,81.6,5.9,134087.0,30216,2.7
NE,68137,5361,12850 L St,Douglas,urban,3.02,3.02,3.02,3.02,3.0,80.3,8.7,80856.0,24580,2.7
NE,68164,4138,13105 Birch Dr,Douglas,urban,3.02,3.02,3.02,3.02,10.6,73.8,7.4,84603.0,29359,2.7
NE,68310,2784,"3620 N 6th St, Beatrice, NE 68310",Gage,rural,3.57,3.57,3.57,3.57,0.9,92.6,3.7,53956.0,14232,2.7
NE,68333,4322,"1800 E 29th St, Crete, NE 68333",Lancaster,rural,3.57,3.57,3.57,3.57,1.1,59.8,33.3,72400.0,8727,2.6
NE,68352,418,"2831 Highway 15, Fairbury, NE 68352",Jefferson,rural,3.58,3.58,3.58,3.58,1.1,90.1,6.3,50735.0,4903,2.6
NE,68410,4209,"2101 S 11th St, Nebraska City, NE 68410",Otoe,rural,3.57,3.57,3.57,3.57,1.1,82.0,11.9,66730.0,8795,2.7
NE,68434,885,"1326 280th, Seward, NE 68434",Seward,rural,3.57,3.57,3.57,3.57,0.4,94.1,3.6,80443.0,9101,2.6
NE,68467,350,"101 E David Dr, York, NE 68467",York,rural,3.57,3.57,3.57,3.57,1.3,88.6,5.9,72051.0,9600,2.6
NE,68507,3823,3400 N 85th St,Lancaster,urban,3.32,3.32,3.32,3.32,1.1,83.6,8.1,70160.0,15788,2.6
NE,68512,2432,2500 Jamie Ln,Lancaster,urban,3.32,3.32,3.32,3.32,3.1,82.8,3.4,99583.0,13990,2.6
NE,68521,1943,4700 N 27th St,Lancaster,urban,3.32,3.32,3.32,3.32,5.3,70.7,10.7,62582.0,38231,2.6
NE,68526,3278,8700 Andermatt Dr,Lancaster,rural,3.32,3.32,3.32,3.32,0.5,88.3,3.8,121900.0,8088,2.6
NE,68601,774,"818 E 23rd St, Columbus, NE 68601",Butler,rural,3.48,3.48,3.48,3.48,0.7,72.1,24.6,67871.0,30224,2.6
NE,68701,645,"2400 W Pasewalk Ave, Norfolk, NE 68701",Madison,rural,3.48,3.48,3.48,3.48,0.9,80.6,13.5,61351.0,31116,2.6
NE,68776,1332,"1601 Cornhusker Dr, South Sioux City, NE 68776",Dakota,rural,3.26,3.26,3.26,3.26,9.7,34.9,46.7,61923.0,15167,2.6
NE,68801,3395,3501 S Locust St,Hall,rural,3.57,,,,4.3,48.7,43.4,58266.0,30277,2.6
NE,68803,1326,2250 N Diers Ave,Hall,rural,3.57,3.57,3.57,3.57,2.1,76.1,18.9,66885.0,25824,2.6
NE,68847,598,"5411 2nd Ave, Kearney, NE 68847",Buffalo,rural,3.57,3.57,3.57,3.57,0.6,82.4,11.2,66818.0,17104,2.5
NE,68850,637,"200 Frontier St, Lexington, NE 68850",Dawson,rural,3.86,3.86,3.86,3.86,11.7,24.0,60.9,66875.0,12175,2.5
NE,68901,1460,"3803 Osborne Dr W, Hastings, NE 68901",Adams,rural,3.57,3.57,3.57,3.57,0.5,81.9,13.3,59579.0,26307,2.6
NE,69001,790,"1902 W B St, Mccook, NE 69001",Frontier,rural,3.86,3.86,3.86,3.86,1.2,91.4,4.4,58557.0,8926,2.5
NE,69101,1585,"1401 S Dewey St, North Platte, NE 69101",Lincoln,rural,3.86,3.86,3.86,3.86,1.3,85.1,10.5,60724.0,28136,2.5
NE,69153,7129,"201 Pony Express Ln, Ogallala, NE 69153",Keith,rural,3.92,3.92,3.92,3.92,2.0,86.9,8.8,59200.0,6007,2.5
NE,69162,5170,"3001 Silverberg Dr, Sidney, NE 69162",Cheyenne,rural,3.92,3.92,3.92,3.92,1.4,85.8,9.3,52672.0,7260,2.4
NE,69337,2579,"510 Linden St, Chadron, NE 69337",Dawes,rural,3.96,3.96,3.96,,3.0,84.7,5.2,52560.0,6552,2.4
NE,69361,867,"3322 Avenue I, Scottsbluff, NE 69361",Scotts Bluff,rural,3.88,3.88,3.88,3.88,0.4,68.6,25.7,57188.0,17231,2.4
NH,03031,1796,"85 State Route 101a, Amherst, NH 03031",Hillsborough,rural,2.62,2.62,2.62,,0.0,93.9,3.4,152796.0,11814,4.5
NH,03038,1753,"11 Ashleigh Drive, Derry, NH 03038",Rockingham,rural,2.52,2.52,2.52,2.52,0.7,89.8,5.8,94655.0,34506,4.5
NH,03042,3535,"35 Fresh River Rd, Epping, NH 03042",Rockingham,rural,3.76,3.76,3.76,3.76,0.4,92.7,2.4,96558.0,7180,4.5
NH,03051,1785,"254 Lowell Rd, Hudson, NH 03051",Hillsborough,rural,3.76,3.76,3.76,3.76,1.4,90.1,2.5,125216.0,25385,4.5
NH,03079,2142,"326 N Broadway, Salem, NH 03079",Rockingham,urban,2.52,2.52,2.52,2.57,0.9,83.1,9.2,101856.0,30350,4.5
NH,03103,2399,"725 Gold St, Manchester, NH 03103",Hillsborough,urban,2.92,2.92,2.92,2.92,4.1,63.9,21.0,68344.0,37093,4.5
NH,03106,1698,"3 Commerce Dr, Hooksett, NH 03106",Merrimack,rural,2.58,2.58,2.58,2.58,1.7,88.7,2.6,100711.0,14654,4.5
NH,03249,2639,"1458 Lake Shore Rd, Gilford, NH 03249",Belknap,rural,3.76,3.76,3.76,3.76,0.0,90.7,2.1,112522.0,7725,4.5
NH,03264,2758,"683 Tenney Mountain Hwy, Plymouth, NH 03264",Grafton,rural,3.76,3.76,3.76,3.76,3.0,88.5,2.9,72025.0,6917,4.4
NH,03276,2369,"33 Sherwood Drive, Tilton, NH 03276",Belknap,rural,3.76,3.76,3.76,3.76,0.7,94.7,1.2,68898.0,8811,4.5
NH,03301,2055,"344 Loudon Rd, Concord, NH 03301",Merrimack,rural,2.62,2.62,2.62,2.62,3.2,84.8,3.5,78394.0,33986,4.5
NH,03431,3549,"350 Winchester St, Keene, NH 03431",Cheshire,rural,2.52,2.52,2.52,2.52,1.0,92.6,2.1,69848.0,24891,4.5
NH,03451,1907,"724 Brattleboro Rd, Hinsdale, NH 03451",Cheshire,rural,3.43,3.43,3.43,3.43,0.0,96.5,0.7,67054.0,3965,4.5
NH,03461,2057,"750 Us Route 202, Rindge, NH 03461",Cheshire,rural,3.76,3.76,3.76,3.24,1.0,85.6,5.7,97794.0,6446,4.5
NH,03561,2681,"615 Meadow St, Littleton, NH 03561",Grafton,rural,3.6,3.82,3.82,3.82,0.0,90.9,3.6,50881.0,6021,4.4
NH,03581,2634,"561 Main St, Gorham, NH 03581",Coos,rural,3.82,3.82,3.82,3.82,0.0,93.6,0.8,58484.0,3285,4.2
NH,03743,1975,"14 Bowen St, Claremont, NH 03743",Sullivan,rural,2.59,2.59,2.59,2.59,1.9,90.5,1.7,53957.0,13647,4.5
NH,03784,2138,"285 Plainfield Rd, West Lebanon, NH 03784",Grafton,rural,3.82,3.82,3.82,,1.5,78.1,2.1,72114.0,4181,4.4
NH,03785,4389,"4901 Dartmouth College Hwy, Woodsville, NH 03785",Grafton,rural,3.82,3.82,3.82,3.82,0.2,93.6,3.8,57216.0,2154,4.4
NH,03801,2398|2130,"2200 Woodbury Ave, Newington, NH 03801",Rockingham,rural,2.58,2.58,2.58,2.58,1.1,87.4,2.4,100839.0,23102,4.5
NH,03860,2140,"46 N South Rd, North Conway, NH 03860",Carroll,rural,3.76,3.76,3.76,3.76,0.0,96.7,1.2,67105.0,4040,4.5
NH,03865,1930,"58 Plaistow Rd, Plaistow, NH 03865",Rockingham,rural,2.98,2.98,2.98,2.98,0.7,84.8,7.2,103788.0,7843,4.5
NH,03867,2330,"116 Farmington Rd, Rochester, NH 03867",Strafford,rural,2.62,2.62,2.62,2.62,0.8,92.7,2.0,74194.0,22349,4.5
NH,03874,1762,"700 Lafayette Rd, Seabrook, NH 03874",Rockingham,rural,2.5,,2.5,2.5,2.4,91.4,2.1,85767.0,8614,4.5
NH,03878,1749,"59 Waltons Way, Somersworth, NH 03878",Strafford,urban,2.62,2.62,2.62,2.62,2.0,84.0,4.6,75833.0,12088,4.5
NJ,07002,5867,"500 Bayonne Crossing Way, Bayonne, NJ 07002",Hudson,urban,4.43,4.26,4.11,4.02,10.4,41.3,34.7,80044.0,70497,5.0
NJ,07005,5077,"300 Wootton St, Boonton, NJ 07005",Morris,rural,4.43,4.26,4.11,4.02,4.3,72.6,11.6,120783.0,15106,4.9
NJ,07026,5752,"174 Passaic St, Garfield, NJ 07026",Bergen,urban,4.43,4.26,4.11,4.02,4.7,51.3,40.4,72026.0,32472,5.0
NJ,07032,5447,"150 Harrison Ave, Kearny, NJ 07032",Hudson,urban,4.43,4.26,4.11,4.02,3.9,32.5,54.7,81307.0,41157,5.0
NJ,07036,3469,"1050 W Edgar Rd, Linden, NJ 07036",Union,urban,4.43,4.26,4.11,4.02,26.6,34.7,33.6,85748.0,44996,5.0
NJ,07047,3795,"2100 88th St, North Bergen, NJ 07047",Hudson,urban,4.43,4.26,4.11,4.02,1.9,20.0,69.7,76053.0,62066,5.0
NJ,07069,5111,"1501 Us Highway 22, Watchung, NJ 07069",Somerset,urban,4.43,4.26,4.11,4.02,0.2,75.0,7.0,152168.0,6651,4.9
NJ,07083,3292,"900 Springfield Rd, Union, NJ 07083",Union,urban,4.43,4.26,4.11,4.02,33.8,31.0,17.8,114938.0,56900,5.0
NJ,07094,3520,"400 Park Pl, Secaucus, NJ 07094",Hudson,urban,4.43,4.26,4.11,4.02,3.8,39.0,20.7,129348.0,21470,5.0
NJ,07095,5281,"360 Us Highway 9 Route N, Woodbridge, NJ 07095",Middlesex,urban,4.43,4.26,4.11,4.02,11.4,40.8,27.3,103481.0,20927,4.9
NJ,07416,2090,"230 State Highway, Franklin, NJ 07416",Sussex,rural,4.43,4.26,3.28,3.24,1.0,80.2,13.1,88557.0,5736,4.7
NJ,07457,3443,"48 State Rt 23, Riverdale, NJ 07457",Morris,urban,4.43,4.26,4.11,4.02,1.6,75.6,15.6,103214.0,4081,4.9
NJ,07608,3159,"1 Teterboro Landing Dr, Teterboro, NJ 07608",Bergen,rural,4.43,4.26,4.11,4.02,4.4,30.8,63.7,,91,5.0
NJ,07663,3562,"189 Us Highway 46, Saddle Brook, NJ 07663",Bergen,urban,4.43,4.26,4.11,4.02,3.9,64.1,23.4,123238.0,14320,5.0
NJ,07728,3236,"326 W Main St, Freehold, NJ 07728",Monmouth,urban,4.43,4.26,4.11,4.02,5.6,67.5,18.1,104417.0,56896,4.9
NJ,07731,2195,"4900 Us Highway 9, Howell, NJ 07731",Monmouth,urban,4.43,4.26,4.11,4.02,3.2,75.9,14.5,129501.0,39684,4.9
NJ,07753,5142,"3575 State Route 66, Neptune, NJ 07753",Monmouth,urban,4.43,4.26,4.11,4.02,27.1,52.2,14.3,85352.0,37243,4.9
NJ,07836,3291,"40 International Dr S, Flanders, NJ 07836",Morris,rural,4.43,4.26,4.11,4.02,2.1,74.4,15.7,141646.0,12034,4.9
NJ,07840,2503,"1885 State Route 57 Ste 100, Hackettstown, NJ 07840",Morris,rural,4.43,4.26,4.11,4.02,6.7,70.7,14.0,104664.0,32952,4.9
NJ,07860,2604,"26 Hampton House Rd, Newton, NJ 07860",Sussex,rural,4.43,4.26,4.11,4.02,3.8,84.3,7.6,103876.0,26507,4.7
NJ,07866,5178,"220 Enterprise Dr, Rockaway, NJ 07866",Morris,urban,4.43,4.26,4.11,4.02,1.3,78.5,12.7,123710.0,22383,4.9
NJ,07927,3598,"235 Ridgedale Ave, Cedar Knolls, NJ 07927",Morris,urban,4.43,4.26,4.11,4.02,0.9,71.3,9.5,138304.0,4181,4.9
NJ,08002,5340,"500 Route 38, Cherry Hill, NJ 08002",Camden,urban,4.43,4.26,4.11,4.02,7.7,65.6,11.0,103031.0,23630,4.7
NJ,08012,1742,"3501 Route 42, Turnersville, NJ 08012",Camden,urban,4.43,,,,10.8,71.3,9.5,86872.0,40320,4.7
NJ,08016,2040,"2106 Mount Holly Rd, Burlington, NJ 08016",Burlington,urban,4.43,4.26,4.11,4.02,34.1,43.6,9.6,88691.0,34710,4.7
NJ,08037,2254,"55 S White Horse Pike, Hammonton, NJ 08037",Atlantic,rural,4.43,4.26,4.11,4.02,2.5,74.6,20.6,79671.0,23392,4.7
NJ,08048,2841,"1740 Route 38, Lumberton, NJ 08048",Burlington,rural,4.43,4.26,4.11,4.02,15.7,67.7,4.9,112540.0,12786,4.7
NJ,08050,1921,"525 Route 72 W, Manahawkin, NJ 08050",Ocean,rural,4.43,4.26,4.11,4.02,0.4,89.8,6.9,103030.0,27097,4.9
NJ,08053,1869,"150 E Route 70, Marlton, NJ 08053",Burlington,urban,4.43,4.26,4.11,4.02,5.4,79.9,4.9,111893.0,47200,4.7
NJ,08054,5944,"934 Route 73, Mount Laurel, NJ 08054",Burlington,urban,4.43,,,,12.2,65.7,6.5,111272.0,44929,4.7
NJ,08070,2041,"709 S Broadway, Pennsville, NJ 08070",Salem,rural,4.43,4.26,4.11,4.02,1.7,87.1,5.8,74518.0,12468,4.7
NJ,08077,2871,"2501 Route 130 S, Cinnaminson, NJ 08077",Burlington,urban,4.43,4.26,4.11,4.02,4.6,83.1,6.3,129163.0,20456,4.7
NJ,08083,4456,"1 Coopertown Blvd, Somerdale, NJ 08083",Camden,urban,4.43,4.26,4.11,4.02,17.5,68.2,8.5,89964.0,9464,4.7
NJ,08087,3830,"631 Rt. 9 South, Little Egg Harbor, NJ 08087",Burlington,rural,4.43,4.26,4.11,4.02,2.3,88.5,4.6,83224.0,25057,4.7
NJ,08091,1807,"265 N Route 73, West Berlin, NJ 08091",Camden,urban,4.43,4.26,4.11,4.02,5.3,67.7,16.7,87593.0,5881,4.7
NJ,08094,3774,"1840 S Black Horse Pike, Williamstown, NJ 08094",Atlantic,rural,4.43,4.26,4.11,4.02,10.7,73.7,10.2,96741.0,41089,4.7
NJ,08096,3422|5476,"2000 Clements Bridge Rd Ste 100, Deptford, NJ 08096",Gloucester,urban,4.43,4.26,4.11,4.02,11.7,69.6,10.0,91275.0,35573,4.7
NJ,08106,5047,"130 Black Horse Pike, Audubon, NJ 08106",Camden,urban,4.43,4.26,4.11,4.02,2.2,91.9,3.7,93670.0,9726,4.7
NJ,08234,3212,"6801 Black Horse Pike, Egg Hbr Twp, NJ 08234",Atlantic,rural,4.43,4.26,4.11,4.02,9.5,55.1,16.2,92681.0,46462,4.7
NJ,08242,3337,"3159 Route 9 South, Rio Grande, NJ 08242",Cape May,rural,4.43,4.26,4.11,4.02,8.6,63.5,21.7,88853.0,3726,4.7
NJ,08302,5384,"1130 Highway 77, Bridgeton, NJ 08302",Cumberland,rural,4.43,4.26,4.11,4.02,25.9,33.0,36.1,58185.0,47487,4.7
NJ,08330,2108,"4620 Black Horse Pike, Mays Landing, NJ 08330",Atlantic,rural,4.43,4.26,4.11,4.02,12.0,63.3,12.0,83663.0,29895,4.7
NJ,08332,2109,"2291 N 2nd St, Millville, NJ 08332",Cumberland,rural,4.43,4.26,4.11,4.02,14.9,64.6,13.1,64973.0,35292,4.7
NJ,08360,3339,"1070 W Landis Ave, Vineland, NJ 08360",Atlantic,urban,4.43,4.26,4.11,4.02,11.4,34.0,49.4,61484.0,43784,4.7
NJ,08520,3266,"839 Us Highway 130, East Windsor, NJ 08520",Mercer,urban,4.43,4.26,4.11,4.02,6.6,47.4,24.4,115931.0,29296,4.7
NJ,08619,5012,1750 Nottingham Way,Mercer,urban,4.43,4.26,4.11,4.02,10.6,68.2,12.1,97161.0,23446,4.7
NJ,08691,2518,700 Marketplace Blvd,Mercer,rural,4.43,4.26,4.11,4.02,3.9,63.3,3.9,126628.0,16935,4.7
NJ,08724,1977,"1872 Route 88, Brick, NJ 08724",Monmouth,urban,4.43,4.26,4.11,4.02,4.3,80.8,9.3,87644.0,40560,4.9
NJ,08734,5414,"580 Us Highway 9, Lanoka Harbor, NJ 08734",Ocean,urban,4.43,4.26,4.11,4.02,1.3,92.1,5.4,115040.0,7715,4.9
NJ,08755,1844,"950 Route 37 W, Toms River, NJ 08755",Ocean,urban,4.43,4.26,4.11,4.02,6.2,77.1,10.6,76355.0,28586,4.9
NJ,08809,2582,"Route 513 And I78, Clinton, NJ 08809",Hunterdon,urban,4.43,4.26,4.11,4.02,3.7,73.4,10.3,122024.0,6838,4.7
NJ,08816,3078,"290 State Route 18, East Brunswick, NJ 08816",Middlesex,urban,4.43,4.26,4.11,4.02,3.9,50.6,11.6,138166.0,49027,4.9
NJ,08817,5201,"2220 State Route 27, Edison, NJ 08817",Middlesex,urban,4.43,4.26,4.11,4.02,10.1,32.1,13.6,105419.0,48140,4.9
NJ,08822,2294,"152 Route 31 North, Flemington, NJ 08822",Hunterdon,rural,4.43,4.26,4.11,4.02,2.2,76.6,10.3,136851.0,31330,4.7
NJ,08835,2651,"100 North Main Street, Manville, NJ 08835",Somerset,urban,4.43,4.26,4.11,4.02,9.8,65.7,17.0,85925.0,10892,4.9
NJ,08854,2633,"1303 Centennial Ave, Piscataway, NJ 08854",Middlesex,urban,4.43,4.26,4.11,4.02,19.0,29.2,15.3,123236.0,60233,4.9
NJ,08857,2825|4153,1126 Us Highway 9,Middlesex,urban,4.43,4.26,4.11,4.02,4.5,62.9,16.0,102039.0,40430,4.9
NJ,08865,2497,"1300 Us Highway 22, Phillipsburg, NJ 08865",Warren,rural,4.43,4.26,4.11,4.02,8.5,72.4,12.0,73519.0,30561,4.7
NJ,08902,2003,"979 Route 1, North Brunswick, NJ 08902",Middlesex,urban,4.43,4.26,4.11,4.02,20.9,28.9,22.6,110195.0,43037,4.9
NM,79922,7229,1110 Sunland Park Drive,DoÃ±a Ana,urban,3.38,,,,0.5,25.0,69.7,90278.0,6796,2.5
NM,87002,1414,"1 I 25 Byp, Belen, NM 87002",Socorro,rural,3.53,3.53,3.53,3.53,1.3,33.0,60.8,50655.0,19985,2.5
NM,87004,3731,"460 Nm Highway 528, Bernalillo, NM 87004",Sandoval,rural,3.53,3.53,3.53,3.53,0.4,24.0,57.7,58442.0,11614,2.5
NM,87015,4201,"66 State Road 344, Edgewood, NM 87015",Bernalillo,rural,3.66,3.66,3.66,3.66,0.3,61.0,33.8,71616.0,14519,2.5
NM,87020,2652,"1000 Robert Rd, Grants, NM 87020",Cibola,rural,3.72,3.72,3.72,3.72,3.2,25.5,54.7,57051.0,10555,2.3
NM,87031,3596,"2250 Main St Nw, Los Lunas, NM 87031",Valencia,rural,3.53,3.53,3.53,3.53,1.5,29.0,64.7,58580.0,46590,2.5
NM,87108,831,301 San Mateo Blvd Se,Bernalillo,urban,3.53,,,,3.8,33.4,51.6,34016.0,36147,2.5
NM,87110,2451|850,4700 Cutler Ave Ne,Bernalillo,urban,3.53,3.53,3.53,3.53,3.1,43.4,42.4,61158.0,40404,2.5
NM,87111,3512|824,11018 Montgomery Blvd Ne,Bernalillo,urban,3.53,3.53,3.53,3.53,1.5,59.3,28.6,80358.0,56830,2.5
NM,87112,5675|5491,11001 Menaul Blvd Ne,Bernalillo,urban,3.52,3.52,3.52,3.52,2.5,50.1,36.3,63832.0,42632,2.5
NM,87114,3317|1397,8511 Golf Course Rd Nw,Bernalillo,urban,3.53,3.53,3.53,3.53,3.4,37.5,49.3,77743.0,67805,2.5
NM,87120,4676|2924,1820 Unser Boulevard Nw,Bernalillo,urban,3.53,3.53,3.53,3.53,3.0,32.6,54.5,80704.0,65918,2.5
NM,87121,3385|5430,9600 Sage Rd Sw,Bernalillo,rural,3.53,,,,1.9,9.1,83.4,53326.0,76980,2.5
NM,87123,835,400 Eubank Blvd Ne,Bernalillo,urban,3.53,3.53,3.53,3.53,2.7,40.1,44.1,59387.0,43351,2.5
NM,87124,3517|3732,1115 Nm Highway 528 Se,Bernalillo,rural,3.53,3.53,3.53,3.53,3.1,46.3,42.3,72986.0,57239,2.5
NM,87301,906,"1650 W Maloney Ave, Gallup, NM 87301",McKinley,rural,3.57,3.57,3.57,3.57,1.4,17.9,31.0,58854.0,22454,2.3
NM,87401,3428,1400 W Main St,San Juan,rural,3.57,3.57,3.57,3.57,0.6,37.9,25.8,52654.0,46398,2.3
NM,87402,826,4600 E Main St,San Juan,rural,3.57,3.57,3.57,3.57,0.9,47.9,28.2,72869.0,10362,2.3
NM,87507,829|3423,3251 Cerrillos Rd,Santa Fe,rural,3.57,3.57,3.57,3.57,0.8,23.4,70.4,60641.0,51580,2.5
NM,87532,2656,"1610 N Riverside Dr, Espanola, NM 87532",Rio Arriba,rural,3.72,3.72,3.72,3.72,0.6,12.5,77.2,51331.0,19827,2.3
NM,87571,873,"926 Paseo Del Pueblo Sur, Taos, NM 87571",Taos,rural,3.57,3.57,3.57,3.57,0.2,40.3,45.5,53915.0,11698,2.5
NM,87701,1380,"2609 7th St, Las Vegas, NM 87701",San Miguel,rural,3.57,3.57,3.57,3.57,1.1,14.7,79.3,45341.0,17991,2.5
NM,87801,5492,"700 6th St N, Socorro, NM 87801",Socorro,rural,3.66,3.66,3.66,3.66,1.6,41.3,47.8,45972.0,9486,2.5
NM,87901,4341,"2001 Hr Ashbaugh Dr, Truth Or Consequences, NM 87901",Sierra,rural,3.42,3.42,3.42,3.42,0.4,57.4,35.7,28039.0,6264,2.5
NM,88001,5782|806,150 N Sonoma Ranch Blvd,DoÃ±a Ana,urban,3.42,3.42,3.42,3.42,2.7,19.4,73.3,31701.0,39358,2.5
NM,88005,5155,1550 S Valley Dr,DoÃ±a Ana,rural,3.42,3.42,3.42,3.42,2.2,31.4,62.5,45256.0,27279,2.5
NM,88011,4601,3331 Rinconada Blvd,DoÃ±a Ana,rural,3.42,3.42,3.42,3.42,2.4,53.3,40.2,73362.0,30831,2.5
NM,88030,5166,"1021 E Pine St, Deming, NM 88030",Luna,rural,3.42,3.42,3.42,3.42,1.4,27.7,67.8,40075.0,24066,2.5
NM,88061,1357,"2501 Highway 180 E, Silver City, NM 88061",Grant,rural,3.57,3.57,3.57,3.57,1.1,51.7,43.8,46627.0,17784,2.5
NM,88101,821,"3728 N Prince St, Clovis, NM 88101",Curry,rural,3.46,3.46,3.46,3.46,5.1,43.4,45.4,54824.0,45619,2.5
NM,88130,2653,"1604 E Spruce St, Portales, NM 88130",Roosevelt,rural,3.46,3.46,3.46,3.46,2.0,48.4,44.6,52795.0,17776,2.5
NM,88201,611,"4500 N Main St Ste A, Roswell, NM 88201",Chaves,rural,3.46,3.46,3.46,3.46,1.5,45.2,48.7,61464.0,26521,2.5
NM,88210,3427,"604 N 26th St, Artesia, NM 88210",Eddy,rural,3.46,3.46,3.46,3.46,0.3,44.1,50.9,74932.0,18552,2.5
NM,88220,868,"2401 S Canal St, Carlsbad, NM 88220",Eddy,rural,3.46,3.46,3.46,3.46,1.8,43.5,51.1,79809.0,39809,2.5
NM,88240,549,"3800 N Lovington Hwy, Hobbs, NM 88240",Lea,rural,3.46,3.46,3.46,3.46,4.9,28.7,63.5,63083.0,41652,2.5
NM,88310,5726|1306,2401 Indian Wells Road,Otero,rural,3.42,3.42,3.42,,4.8,55.5,32.6,52546.0,36990,2.5
NM,88346,851,"26180 Us Highway 70, Ruidoso Downs, NM 88346",Lincoln,rural,3.46,3.46,3.46,3.46,2.6,38.5,47.9,29158.0,2770,2.5
NV,89014,2838,540 Marks St,Clark,urban,3.22,3.02,2.86,2.82,10.6,50.4,22.4,69848.0,41469,2.6
NV,89015,2050,300 E Lake Mead Pkwy,Clark,urban,3.22,3.02,2.86,2.82,4.3,60.8,24.0,66195.0,41742,2.6
NV,89027,3847,"1120 W Pioneer Blvd, Mesquite, NV 89027",Clark,rural,3.23,3.06,2.92,2.86,0.9,66.2,28.0,65267.0,18012,2.6
NV,89031,5306,5545 Simmons St,Clark,urban,3.22,3.02,2.86,2.82,20.9,28.5,34.5,79726.0,74005,2.6
NV,89032,2592|3728,1807 W Craig Rd,Clark,urban,3.22,3.02,2.86,2.82,28.0,18.8,43.2,71262.0,48711,2.6
NV,89048,5101,"300 S Highway 160, Pahrump, NV 89048",Nye,rural,3.23,3.06,2.92,2.86,2.8,71.4,12.7,52690.0,25091,2.2
NV,89074,3354,1401 American Pacific Dr,Clark,urban,3.22,3.02,2.86,2.82,5.8,60.7,19.2,86015.0,52135,2.6
